"BoroCT2010","ACS_p_white","ACS_p_black","ACS_p_hispanic","ACS_p_edu_grad_HS","ACS_p_household_white","ACS_p_household_black","ACS_p_household_asian","ACS_p_household_hispanic","ACS_p_US_citizen","ACS_p_home_lang_english","ACS_p_home_lang_spanish","ACS_p_home_lang_other","ACS_p_pop_poverty","ACS_p_unemployed","ACS_p_civilian_labor_force","ACS_p_poverty_under100","ACS_p_poverty_100to149","ACS_p_poverty_200over","ACS_p_income_indv_75000ormore","ACS_p_house_social_security","ACS_p_house_supplemental_security","ACS_p_house_public_assistance","ACS_p_house_SNAP","ACS_avg_per_capita_income","stops"
2027402,90.47898913,3.9964737,14.516603,22.39096573,89.06510851,7.679465776,0,11.35225376,97.94299148,70.37037037,13.56987239,16.05975724,93.4763444,0.4045605,46.19453423,8.582206853,9.148066646,76.51681861,20.80488681,44.24040067,1.502504174,0,4.841402337,36471,55
2027600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
2027700,18.87263646,19.35426329,72.15483411,25.57414233,22.91666667,20.1754386,2.850877193,65.29605263,77.43489119,31.37684043,65.59888579,3.024273776,99.91080985,6.981222918,42.86478773,42.31387252,13.64042135,36.51133726,2.571428571,21.49122807,15.57017544,7.675438597,36.84210526,14296,148
2027900,29.24845766,15.63376332,55.10375771,25.18688902,36.99567723,16.85878963,4.322766571,47.40634006,84.45036455,38.4265375,48.70101277,12.87244973,91.79753225,9.139694785,55.30005609,14.57155949,12.78448144,65.08324423,9.453227932,18.11959654,6.123919308,2.305475504,12.39193084,23216,69
2028100,60.53293112,14.00201106,35.97285068,19.5009849,63.91809629,13.39236303,1.826231323,30.49252905,94.31875314,52.84933646,29.92453812,17.22612542,93.06184012,1.919770774,45.67621921,5.132360886,5.48352242,78.82225824,8.524957936,44.38295517,3.541781959,0,5.534034311,32115,17
2028300,15.34372785,22.00566974,72.6789511,25.33539732,19.07949791,26.9456067,1.0041841,65.0209205,79.83699504,33.21930825,61.34549601,5.435195743,99.39759036,4.808930872,49.57476967,23.77896613,15.18716578,47.66488414,1.614959626,22.17573222,23.17991632,1.338912134,37.57322176,17894,127
2028400,34.72762646,34.24124514,45.91439689,25.37517053,54.28571429,0,0,28.57142857,81.12840467,64.37125749,34.43113773,1.19760479,41.82879377,4.513888889,21.01167315,23.25581395,14.65116279,40,1.262916188,15.71428571,0,0,38.57142857,8749,198
2028500,63.93051771,4.734332425,37.02316076,24.27007299,65,7.297297297,4.72972973,32.16216216,87.73841962,35.29411765,36.8887314,27.81715096,99.6253406,6.130268199,54.66621253,25.09401709,5.846153846,57.81196581,4.421768708,28.91891892,5.202702703,1.756756757,10.13513514,25033,202
2028600,84.60176991,0,26.90265487,34.40308087,79.20353982,0,20.79646018,15.26548673,87.43362832,66.6344294,5.512572534,27.85299807,99.55752212,4.581901489,54.15929204,8.622222222,0.533333333,90.13333333,13.28751432,38.9380531,16.15044248,6.194690266,10.39823009,31905,18
2028700,30.89700997,10.60102688,58.68317729,18.11214199,40.06677796,8.013355593,9.015025042,48.9148581,81.24433706,31.23038293,51.94601381,16.82360326,100,6.968517864,56.26698883,11.05406222,20.68861371,60.25369979,9.3728223,32.63772955,5.258764608,5.175292154,11.93656094,25278,52
2028800,86.4321608,0.628140704,14.8241206,26.06741573,86.85121107,0,6.920415225,18.25259516,92.83919598,55.20622042,11.46044625,33.33333333,100,4.800322711,44.53517588,7.694723618,5.464824121,76.75879397,11.25453812,40.48442907,1.557093426,0,3.546712803,27222,58
2028900,32.94970162,6.777493606,65.57971015,21.06065224,42.2985782,9.41943128,10.01184834,53.13981043,77.06734868,30.16594681,56.30825188,13.52580132,96.16368286,6.288632088,49.06223359,15.86879433,21.03280142,50.79787234,6.528033693,22.98578199,9.123222749,2.488151659,13.86255924,24220,156
2029301,85.10517339,4.604889142,15.29277999,11.21169916,84.33862434,1.798941799,5.925925926,15.55555556,90.67652075,69.36662607,11.32764921,19.30572473,97.32802729,4.831237591,53.09835134,6.71728972,0.934579439,91.4135514,36.57407407,39.04761905,1.798941799,0,2.010582011,65752,2
2029302,77.48701174,7.081008274,20.53107562,13.64494806,79.53398058,6.990291262,4.699029126,15.10679612,91.68751203,69.3623956,13.95396211,16.68364229,94.26592265,2.495583039,52.08774293,0.775668504,1.102265769,94.28454787,35.73321555,35.57281553,0.932038835,1.087378641,1.59223301,61093,6
2029500,65.06024096,4.728347352,25.48306433,13.60748913,69.03409091,6.761363636,4.431818182,23.29545455,92.13457604,70.97856958,18.64187968,10.37955074,99.56808366,3.196622437,52.33007502,3.721461187,2.557077626,84.6347032,25.50776583,26.81818182,2.5,0.795454546,2.272727273,37851,50
2029600,34.89254109,18.62621155,18.37336705,16.19883041,42.97520661,20.1446281,29.75206612,16.32231405,68.98440792,47.08012675,13.08284292,39.83703033,96.71302149,2.228826152,46.69195112,18.82352941,3.224400872,69.58605665,3.848051307,14.15289256,3.82231405,1.652892562,11.36363636,23188,45
2029700,79.67434026,3.874227962,15.86187535,10.96474235,89.25035361,3.253182461,1.697312588,6.082036775,98.76473891,67.76987318,16.60995979,15.62016703,94.18865806,5.804927438,47.24873667,3.785394933,0.894187779,93.71087929,29.69962876,38.7553041,0,0,0.565770863,42898,19
2030000,54.61867193,3.879026956,32.31426693,28.56170599,68.94117647,1.803921569,7.137254902,25.25490196,89.49704142,52.77969613,24.37845304,22.84185083,99.39184747,2.481488893,54.5200526,11.47676534,7.722837771,72.44914834,9.359223301,23.68627451,1.568627451,0.62745098,6.117647059,27392,108
2030100,79.56989247,6.738351255,20.86021505,16.85855263,88.39590444,2.559726963,2.559726963,19.79522184,98.06451613,67.32824428,18.01526718,14.65648855,78.06451613,1.535974131,40.64516129,12.9476584,4.775022957,80.71625344,29.31726908,25.2559727,8.532423208,7.337883959,16.55290102,44743,6
2030200,14.54292251,60.74803541,28.43927186,24.20293873,15.90284143,63.10724106,1.008249313,25.89367553,93.912265,71.7468249,21.6427233,6.610451801,99.74137074,5.430688859,47.49825923,9.195173033,5.375486187,77.23147502,8.608080566,36.75527039,4.216315307,0.962419798,8.203483043,28484,168
2030701,83.87470998,5.259087394,10.0154679,9.587573648,86.06425703,5.983935743,4.096385542,4.738955823,94.4508894,76.69561621,8.167907362,15.13647643,96.46171694,1.334560515,55.68445476,5.492082582,2.405291642,88.55482061,34.94635928,36.42570281,1.044176707,1.56626506,6.425702811,62474,23
2030900,89.10175879,7.569095477,8.197236181,11.64674123,93.13304721,4.220314735,1.573676681,11.51645207,94.25251256,74.53222453,6.340956341,19.12681913,86.49497487,3.197893153,42.65075377,3.48583878,2.687000726,84.05954975,30.05586592,48.56938484,0.286123033,0.786838341,1.072961373,46731,30
2031000,57.82021026,16.32696846,19.54516198,28.29139848,73.10574521,5.82847627,9.658617819,15.73688593,95.32289208,63.6036036,16.17117117,20.22522523,80.28320103,3.174200102,41.7721519,3.821485837,4.730090861,87.65366114,14.54410307,34.55453789,6.32805995,0,4.079933389,28503,64
2031200,51.82207931,20.73954984,27.65273312,29.05982906,56.95581015,18.98527005,4.746317512,29.62356792,88.21007503,57.03296703,19.67032967,23.2967033,100,5.05913272,48.01714898,18.59592712,5.894962487,73.52625938,13.91417425,41.57119476,3.436988543,5.728314239,13.25695581,28258,13
2031400,64.08791209,9.89010989,24.83516484,32.29665072,77.23214286,8.482142857,5.803571429,18.30357143,89.89010989,47.11131987,20.80789103,32.0807891,91.47252747,7.053941909,49.45054945,6.102835175,3.123498318,90.77366651,9.746394828,49.70238095,1.785714286,1.339285714,4.613095238,30144,15
2031600,39.34773401,21.30453198,28.20838628,24.18478261,44.87734488,15.87301587,15.15151515,26.11832612,87.50529437,47.93621013,26.12570357,25.9380863,100,5.019520357,49.25878865,5.082592122,7.327403643,80.47437527,10.71623838,37.22943723,3.03030303,0,1.443001443,27224,10
2031800,60.06587073,3.828736105,42.65129683,27.20632988,70.95808383,1.796407186,3.143712575,33.23353293,81.59736517,32.22128378,41.13175676,26.64695946,92.09551256,10.17699115,43.68052697,5.096110863,19.62449709,73.93831024,11.4532685,23.50299401,0.898203593,5.089820359,5.089820359,24352,24
2031900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2032300,75.28066088,8.68460072,21.58441008,19.97848884,81.16883117,9.437229437,4.761904762,15.62770563,92.48040669,63.62204724,17.48031496,18.8976378,99.59754289,4.07388664,53.16670197,4.572522331,1.254785198,86.43130583,25.77553594,31.6017316,1.255411255,0,2.424242424,48943,8
2032400,23.58554874,34.18541241,56.10088616,36.46996279,29.48207171,30.27888446,1.115537849,54.50199203,80.23176551,50.66176471,39.52205882,9.816176471,98.22767553,4.6875,45.73960464,25.71131159,10.27064539,51.73490632,3.5639413,25.97609562,15.69721116,3.505976096,28.84462151,17475,264
2032600,63.26634444,6.995675401,38.48893411,30.8249497,68.8209607,4.279475983,9.257641921,32.48908297,92.19028237,49.76303318,24.14273766,26.09422916,95.21750191,6.778500514,43.72933096,4.942559444,15.17499332,74.24525782,8.722316865,28.20960699,4.104803493,2.532751092,6.72489083,23736,67
2032800,33.50837709,20.7551888,49.06226557,38.63636364,37.61904762,21.83673469,5.442176871,46.05442177,82.69567392,40.35038146,34.02090986,25.62870868,98.92473118,11.09593718,46.61165291,28.48837209,16.809909,49.14054601,1.460101868,22.04081633,5.442176871,7.619047619,39.79591837,15889,262
2033000,51.05319529,20.13566583,43.48446983,32.3762647,47.74818402,20,2.130750605,46.15012107,64.53052481,26.26223092,41.27201566,32.46575343,99.75008925,10.58476881,50.03570154,29.93915533,9.538296349,55.33285612,5.267897344,20.5811138,6.973365617,6.634382567,40.33898305,17681,457
2033201,32.82798834,21.16618076,59.76676385,21.82509506,36.13490364,21.68094218,0.856531049,55.03211991,80.37900875,32.85500747,53.66218236,13.48281016,100,3.168,59.88338192,14.60641399,7.346938776,66.44314869,10.73001888,22.26980728,10.43897216,2.837259101,15.47109208,31189,57
2033202,20.68755704,35.26011561,43.62640706,20.33976125,26.66168783,34.57804332,5.601194922,39.65646005,79.76878613,42.7002584,37.91989664,19.37984496,94.55430484,9.802371542,39.42804989,30.24453025,11.64736165,44.88416988,4.481041747,26.96041822,9.484690067,11.50112024,36.66915609,15817,113
2033400,20.23668639,33.96449704,50.76923077,31.12582782,27.27272727,29.20110193,3.856749311,49.86225895,73.84615385,24.4473342,43.43302991,32.11963589,99.88165681,6.497622821,52.30769231,20.02369668,13.98104265,62.79620853,7.52688172,12.12121212,3.856749311,1.652892562,15.15151515,20859,209
2033500,71.44093466,5.495456512,21.72219818,9.206798867,70.85492228,3.626943005,7.383419689,18.65284974,95.24015578,71.0626186,18.21631879,10.72106262,77.06620511,2.523659306,45.99740372,6.569343066,7.916900618,79.33745087,23.41739578,34.71502591,5.18134715,1.813471503,10.75129534,47214,15
2033600,15.40844611,42.68710256,52.24196967,25.2744511,16.02441816,41.01487982,2.174742465,51.23998474,85.01548997,50.70592287,45.04132231,4.252754821,100,7.444326617,44.31762596,30.08315669,16.51720202,40.07826512,2.977667494,25.98244945,9.347577261,12.55246089,36.81800839,18583,920
2033700,80.48876626,2.601497832,11.03665747,15.16459795,81.88331627,2.047082907,8.393039918,6.653019447,88.41150966,70.75268817,5.677419355,23.56989247,99.96058337,2.214891612,46.70871108,2.563091483,3.548895899,91.5615142,25.36265793,37.15455476,1.842374616,1.637666326,2.251791198,47790,16
2033800,5.220005466,62.28477726,33.94370047,27.15996578,9.146341463,60.13719512,2.286585366,35.06097561,80.4044821,60.47267356,31.28508124,8.242245199,98.96146488,6.617388244,53.42989888,24.91024579,12.37227285,55.8685446,3.261242705,19.28353659,7.164634146,6.93597561,28.50609756,19592,218
2034000,16.10663082,44.15322581,34.87903226,33.33333333,18.16491011,45.93924365,4.463732176,36.57780533,76.88172043,52.01900238,34.8456057,13.13539192,99.43996416,7.07809301,50.44802867,20.86055418,10.18247353,60.10362694,5.843597823,18.78487291,5.889646621,1.239925605,18.35089895,19938,117
2034200,16.65835412,43.840399,38.20448878,20.74074074,13.45218801,60.77795786,3.889789303,22.36628849,81.74563591,53.18181818,34.03409091,12.78409091,100,6.750173974,54.06483791,16.95760599,5.386533666,56.65835412,5.335157319,9.724473258,9.238249595,1.620745543,12.31766613,19953,46
2034300,50.08987418,9.047333733,34.39185141,24.27652733,49.75767367,9.8546042,4.846526656,36.51050081,88.01677651,51.87923598,35.36660505,12.75415897,87.65727981,4.002859185,53.14559617,9.97949419,6.698564593,69.17293233,10.86194814,20.51696284,2.100161551,0,2.746365105,29415,5
2034400,14.89497136,50.92297899,36.02800764,22.93577982,17.40740741,46.66666667,8.518518519,37.59259259,81.79503501,47.73022049,33.78728924,18.48249027,100,10.15151515,61.23488224,17.63208148,5.856142584,60.53469128,8.787878788,27.22222222,13.51851852,6.111111111,14.44444444,32079,43
2034500,58.1175836,13.88888889,23.94822007,21.18902439,66.97551291,14.22898743,11.38318994,20.6485771,92.5566343,66.2087109,20.40339082,13.38789828,100,3.44375205,55.9600863,9.169363538,1.699029126,82.95577131,15.37958115,24.09000662,4.765056254,2.581072138,6.618133686,39533,24
2034800,8.342133052,60.97450596,29.7329914,28.34440228,10.19816336,59.83566941,3.334944418,29.53117448,86.45346206,66.67716535,24.5511811,8.771653543,99.65303967,12.9916123,47.86543973,25.91583409,4.632152589,63.60884045,7.290132548,28.56452393,14.40309328,8.74818753,27.01788304,20644,509
2035000,21.65874274,59.69360803,32.80507132,29.40125112,23.38830585,57.87106447,6.296851574,31.78410795,92.39302694,69.60227273,24.14772727,6.25,100,15.35211268,52.72054939,18.59482303,4.860010565,71.57950343,11.88186813,20.23988006,0.299850075,1.949025487,23.08845577,26784,198
2035100,66.05657238,11.58069884,22.02995008,22.77362339,63.2505176,17.59834369,5.900621118,26.60455487,89.25124792,65.3125,22.04861111,12.63888889,68.98502496,8.922621251,54.70881864,8.441871684,2.508441872,76.16980222,12.29357798,19.97929607,0,5.383022774,9.420289855,33274,24
2035600,13.12670921,66.0437557,24.0200547,36.71061763,5.748865356,69.28895613,0.907715583,19.06202723,88.28623519,79.77044476,15.39933046,4.830224773,99.9088423,7.58377425,53.05378305,10.67518248,7.162408759,78.92335766,10.07398976,26.32375189,1.815431165,4.841149773,16.33888048,27808,69
2035800,2.589737413,81.31775476,14.74343532,29.46290572,3.664059284,81.43268835,1.729106628,13.33882256,87.46085281,83.14679854,12.66267569,4.190525768,99.55432426,14.44218432,52.3608769,5.952813067,10.07864489,71.42165759,7.357449418,23.54878551,4.569781803,0,14.86208316,23650,257
2035900,14.62703963,27.7972028,74.06759907,27.08333333,17.28813559,24.06779661,0,79.66101695,88.46153846,40.48357099,55.1766894,4.339739616,100,5.493689681,49.88344988,26.57342657,16.66666667,45.27972028,0.368731563,15.76271186,7.79661017,10.6779661,38.30508475,13956,410
2036000,22.82374654,48.32359274,24.57705321,24.23124231,25.23560209,50.9947644,6.073298429,23.66492147,85.91202707,66.72005125,21.26841768,12.01153107,93.94032605,8.650018096,51.67640726,12.24623445,5.435494434,78.94564506,10.25550036,25.13089005,10.26178011,7.329842932,18.32460733,24663,71
2036100,14.49859748,20.8625526,78.12061711,30.47073791,21.11922141,24.76885645,1.654501217,73.72262774,82.57363254,27.90034234,70.50209205,1.597565614,99.03576438,7.607125662,37.14936886,51.97380067,15.73729864,25.8983891,0.368918607,22.87104623,18.19951338,9.537712895,56.35036496,10201,446
2036300,11.21132406,25.91757485,72.02805963,30.16538038,12.45090338,25.45168892,3.142183818,74.1555381,81.48565702,32.18422128,64.27306173,3.542716991,99.07303019,7.869549805,42.74082425,35.89581489,16.18409407,34.15096725,1.020584674,14.92537313,24.23409269,11.86174391,44.38334643,12461,539
2036400,1.88542422,89.15881073,5.221174764,23.4490609,0.669642857,89.28571429,0,7.142857143,86.91080493,88.05914972,5.50831793,6.432532348,100,9.31542461,55.80130529,10.47860769,10.87744743,70.23205221,6.12244898,30.13392857,5.691964286,5.915178571,13.95089286,23689,255
2036501,9.026548673,51.93426043,48.90012642,23.44890511,8.002936858,56.09397944,0.881057269,45.15418502,77.8761062,41.03126714,42.62205156,16.3466813,100,5.084745763,38.71049305,34.58912769,19.46902655,32.28824273,1.572432252,20.33773862,15.56534508,15.27165933,38.32599119,12361,181
2036502,13.44612645,34.10507569,69.45681211,28.99598394,11.47776184,28.40746055,0,77.33142037,72.52894034,33.26978074,58.72259295,8.007626311,99.46571683,9.686774942,48.79786287,43.64368845,11.19068935,36.48164727,3.956422018,17.21664276,12.482066,12.91248207,44.61979914,14482,91
2036700,16.47296615,37.2915614,68.72157655,31.88097768,16.10619469,29.91150443,1.415929204,73.98230089,90.29813037,45.62363239,51.42231948,2.95404814,96.5133906,9.249431387,40.67710965,51.88481675,20.15706806,25.23560209,1.45631068,19.6460177,15.57522124,15.04424779,59.2920354,9205,52
2036800,1.549973276,76.96419027,17.74452165,25.59087205,3.42019544,77.85016287,1.628664495,15.96091205,89.36397648,75.34013605,14.569161,10.09070295,99.19828969,13.5483871,56.54730091,5.441810345,8.728448276,81.41163793,7.409972299,19.05537459,5.863192182,2.605863192,26.22149837,24305,106
2036901,8.780487805,47.98226164,76.36363636,27.21631206,11.14206128,44.70752089,0,71.44846797,85.98669623,32.19213081,64.23096576,3.576903424,100,6.561859193,34.41241685,60.35476718,1.463414634,26.7405765,1.38339921,18.66295265,18.52367688,21.3091922,52.08913649,10733,141
2036902,4.08438061,55.92459605,53.59066427,40.60751399,7.53968254,50.26455027,0,58.5978836,87.29802514,47.96496651,44.61617723,7.41885626,99.10233393,5.774111675,42.0556553,28.44202899,25.09057971,45.15398551,5.475141599,21.03174603,12.56613757,11.24338624,43.12169312,14841,166
2037000,6.028938907,60.6511254,30.66720257,24.40677966,10.93167702,60.99378882,0,26.83229814,81.71221865,72.25481978,21.66806371,6.077116513,100,10.710988,62.05787781,6.229903537,4.98392283,85.00803859,9.004524887,22.23602485,1.242236025,0.745341615,9.316770186,27506,65
2037100,11.10185956,47.15514849,61.06022759,20.59207662,13.60338573,46.85610641,0.725513906,59.31076179,86.84429642,42.81454979,53.16040549,4.025044723,100,8.507003758,40.10546767,34.24923675,15.45933944,40.79933389,1.041316762,28.59733978,21.64449819,13.48246675,48.54897219,14662,154
2037200,11.64797239,64.06384815,28.4728214,24.83621203,11.77976953,68.75800256,4.353393086,23.815621,86.23813632,61.00895804,22.25365394,16.73738803,99.65487489,9.009483667,51.33735979,17.05627706,4.632034632,68.48484849,8.071278826,20.99871959,8.578745199,2.176696543,19.33418694,24578,118
2037300,15.41955017,35.57525952,63.14878893,30.80431177,16.76300578,41.49004496,0.513808606,58.95953757,75.67041523,29.12034799,57.95070082,12.92895118,100,8.942579228,38.88408305,35.03460208,19.20415225,28.28719723,3.312883436,15.9280668,8.798972383,15.9280668,36.73731535,14422,434
2037400,10.52631579,49.33786078,42.51273345,32.23422399,14.11850768,54.86466715,5.486466715,38.33211412,91.51103565,54.16818347,39.35202039,6.479796141,100,10.64773736,41.86757216,33.10696095,18.64176571,36.19694397,0.707026072,18.2150695,18.43452816,8.339429408,35.04023409,14364,410
